setting,update,agent,actionable,actual_selected,actual_branch_outcome,actual_committed,persistent_attempt,persistent_feasible,persistent_normal_failure,persistent_consecutive_failure,last_feasible_update,B_i,state_failure,rho_state,normalized_wait,R0_score,R0_rank,R1_score,R1_rank,R2_score,R2_rank,R3_score,R3_rank,beta_realizability,consecutive_discount,floored_realizability,R0_selected,W1_score,W1_rank,W1_selected,W2_score,W2_rank,W2_selected,W3_score,W3_rank,W3_selected
S2,31,3,True,True,NORMAL_FAILURE,False,18,3,15,8,22,0.046153846153846156,8,0.1111111111111111,0.0,0.005128205128205128,2,0.0010256410256410256,2,0.0005698005698005698,2,0.0020512820512820513,2,0.2,0.1111111111111111,0.4,True,0.005128205128205128,2,True,0.0010256410256410256,2,True,0.0005698005698005698,2,True
S2,31,4,False,False,NOT_SELECTED,False,1,1,0,0,3,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,0,0,True,False,NOT_SELECTED,False,0,0,0,0,,0.3,0,1.0,0.0,0.3,4,0.15,4,0.3,4,0.1875,4,0.5,1.0,0.625,False,0.3,4,False,0.15,4,False,0.3,4,False
S3,0,1,True,True,NORMAL_FAILURE,False,0,0,0,0,,0.3,0,1.0,0.0,0.3,2,0.15,2,0.3,2,0.1875,2,0.5,1.0,0.625,True,0.3,2,True,0.15,2,True,0.3,2,True
S3,0,2,True,True,FEASIBLE,True,0,0,0,0,,0.3,0,1.0,0.0,0.3,1,0.15,1,0.3,1,0.1875,1,0.5,1.0,0.625,True,0.3,1,True,0.15,1,True,0.3,1,True
S3,0,3,True,False,NOT_SELECTED,False,0,0,0,0,,0.3,0,1.0,0.0,0.3,3,0.15,3,0.3,3,0.1875,3,0.5,1.0,0.625,False,0.3,3,False,0.15,3,False,0.3,3,False
S3,0,4,True,False,NOT_SELECTED,False,0,0,0,0,,0.3,0,1.0,0.0,0.3,5,0.15,5,0.3,5,0.1875,5,0.5,1.0,0.625,False,0.3,5,False,0.15,5,False,0.3,5,False
S3,1,0,True,False,NOT_SELECTED,False,0,0,0,0,,0.01875,0,1.0,1.0,0.06875,4,0.059375000000000004,4,0.06875,4,0.06171875,4,0.5,1.0,0.625,False,0.06875,4,False,0.059375000000000004,4,False,0.06875,4,False
S3,1,1,True,False,NOT_SELECTED,False,1,0,1,1,,0.0375,0,1.0,0.0,0.0375,5,0.012499999999999999,5,0.01875,5,0.01875,5,0.3333333333333333,0.5,0.5,False,0.0375,5,False,0.012499999999999999,5,False,0.01875,5,False
S3,1,2,True,True,FEASIBLE,False,1,1,0,0,0,0.3,0,1.0,0.0,0.3,1,0.19999999999999998,1,0.3,1,0.22499999999999998,1,0.6666666666666666,1.0,0.75,True,0.3,1,True,0.19999999999999998,1,True,0.3,1,True
S3,1,3,True,True,FEASIBLE,True,0,0,0,0,,0.0375,0,1.0,1.0,0.0875,2,0.06875,2,0.0875,2,0.0734375,2,0.5,1.0,0.625,True,0.0875,2,True,0.06875,2,True,0.0875,2,True
S3,1,4,True,False,NOT_SELECTED,False,0,0,0,0,,0.0375,0,1.0,1.0,0.0875,3,0.06875,3,0.0875,3,0.0734375,3,0.5,1.0,0.625,False,0.0875,3,False,0.06875,3,False,0.0875,3,False
S3,2,0,True,True,FEASIBLE,True,0,0,0,0,,0.5,0,1.0,1.0,0.55,1,0.3,1,0.55,1,0.3625,1,0.5,1.0,0.625,True,0.55,1,True,0.3,1,True,0.55,1,True
S3,2,1,True,True,FEASIBLE,False,1,0,1,1,,0.5,0,1.0,0.5,0.525,2,0.19166666666666665,3,0.275,4,0.275,2,0.3333333333333333,0.5,0.5,True,0.525,2,True,0.19166666666666665,3,False,0.275,4,False
S3,2,2,True,False,NOT_SELECTED,False,2,2,0,0,1,0.3,0,1.0,0.0,0.3,3,0.22499999999999998,2,0.3,2,0.24375,3,0.75,1.0,0.8125,False,0.3,3,False,0.22499999999999998,2,True,0.3,2,True
S3,2,3,True,False,NOT_SELECTED,False,1,1,0,0,1,0.04285714285714285,0,1.0,0.0,0.04285714285714285,5,0.028571428571428567,5,0.04285714285714285,5,0.03214285714285714,5,0.6666666666666666,1.0,0.75,False,0.04285714285714285,5,False,0.028571428571428567,5,False,0.04285714285714285,5,False
S3,2,4,True,False,NOT_SELECTED,False,0,0,0,0,,0.25,0,1.0,1.0,0.3,4,0.175,4,0.3,3,0.20625,4,0.5,1.0,0.625,False,0.3,4,False,0.175,4,False,0.3,3,False
S3,3,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,3,1,True,True,NORMAL_FAILURE,False,2,1,1,0,2,0.7,0,1.0,0.0,0.7,2,0.35,2,0.7,2,0.4375,2,0.5,1.0,0.625,True,0.7,2,True,0.35,2,True,0.7,2,True
S3,3,2,True,False,NOT_SELECTED,False,2,2,0,0,1,0.38,0,1.0,0.3333333333333333,0.39666666666666667,4,0.3016666666666667,3,0.39666666666666667,4,0.3254166666666667,3,0.75,1.0,0.8125,False,0.39666666666666667,4,False,0.3016666666666667,3,False,0.39666666666666667,4,False
S3,3,3,True,False,NOT_SELECTED,False,1,1,0,0,1,0.385,0,1.0,0.3333333333333333,0.40166666666666667,3,0.2733333333333333,4,0.40166666666666667,3,0.30541666666666667,4,0.6666666666666666,1.0,0.75,False,0.40166666666666667,3,False,0.2733333333333333,4,False,0.40166666666666667,3,False
S3,3,4,True,True,NORMAL_FAILURE,False,0,0,0,0,,0.7,0,1.0,1.0,0.75,1,0.39999999999999997,1,0.75,1,0.4875,1,0.5,1.0,0.625,True,0.75,1,True,0.39999999999999997,1,True,0.75,1,True
S3,4,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,4,1,True,False,NOT_SELECTED,False,3,1,2,1,2,0.7,1,0.5,0.0,0.35,3,0.13999999999999999,3,0.175,3,0.1925,3,0.4,0.5,0.55,False,0.35,3,False,0.13999999999999999,3,False,0.175,3,False
S3,4,2,True,True,NORMAL_FAILURE,False,2,2,0,0,1,0.38,0,1.0,1.0,0.43,2,0.335,1,0.43,2,0.35875,1,0.75,1.0,0.8125,True,0.43,2,True,0.335,1,True,0.43,2,True
S3,4,3,True,True,FEASIBLE,True,1,1,0,0,1,0.385,0,1.0,1.0,0.435,1,0.30666666666666664,2,0.435,1,0.33875,2,0.6666666666666666,1.0,0.75,True,0.435,1,True,0.30666666666666664,2,True,0.435,1,True
S3,4,4,True,False,NOT_SELECTED,False,1,0,1,1,,0.7,1,0.5,0.0,0.35,4,0.11666666666666665,4,0.175,4,0.175,4,0.3333333333333333,0.5,0.5,False,0.35,4,False,0.11666666666666665,4,False,0.175,4,False
S3,5,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,5,1,True,False,NOT_SELECTED,False,3,1,2,1,2,0.21500000000000002,0,1.0,1.0,0.265,3,0.136,2,0.15750000000000003,4,0.16825,2,0.4,0.5,0.55,False,0.265,3,False,0.136,2,True,0.15750000000000003,4,False
S3,5,2,True,True,NORMAL_FAILURE,False,3,2,1,1,1,0.38,0,1.0,0.0,0.38,1,0.22799999999999998,1,0.19,1,0.26599999999999996,1,0.6,0.5,0.7,True,0.38,1,True,0.22799999999999998,1,True,0.19,1,True
S3,5,3,True,False,NOT_SELECTED,False,2,2,0,0,4,0.18,0,1.0,0.0,0.18,4,0.135,3,0.18,2,0.14625,4,0.75,1.0,0.8125,False,0.18,4,False,0.135,3,False,0.18,2,True
S3,5,4,True,True,NORMAL_FAILURE,False,1,0,1,1,,0.23,0,1.0,1.0,0.28,2,0.12666666666666665,4,0.165,3,0.165,3,0.3333333333333333,0.5,0.5,True,0.28,2,True,0.12666666666666665,4,False,0.165,3,False
S3,6,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,6,1,True,True,NORMAL_FAILURE,False,3,1,2,1,2,0.21500000000000002,0,1.0,1.0,0.265,1,0.136,2,0.15750000000000003,2,0.16825,2,0.4,0.5,0.55,True,0.265,1,True,0.136,2,True,0.15750000000000003,2,True
S3,6,2,True,False,NOT_SELECTED,False,4,2,2,2,1,0.38,1,0.5,0.0,0.19,3,0.095,3,0.06333333333333332,3,0.11875,3,0.5,0.3333333333333333,0.625,False,0.19,3,False,0.095,3,False,0.06333333333333332,3,False
S3,6,3,True,True,NORMAL_FAILURE,False,2,2,0,0,4,0.18,0,1.0,0.5,0.205,2,0.16,1,0.205,1,0.17124999999999999,1,0.75,1.0,0.8125,True,0.205,2,True,0.16,1,True,0.205,1,True
S3,6,4,True,False,NOT_SELECTED,False,2,0,2,2,,0.23,1,0.5,0.0,0.115,4,0.02875,4,0.03833333333333333,4,0.0503125,4,0.25,0.3333333333333333,0.4375,False,0.115,4,False,0.02875,4,False,0.03833333333333333,4,False
S3,7,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,7,1,True,False,NOT_SELECTED,False,4,1,3,2,2,0.21500000000000002,1,0.5,0.0,0.10750000000000001,3,0.035833333333333335,4,0.035833333333333335,4,0.053750000000000006,4,0.3333333333333333,0.3333333333333333,0.5,False,0.10750000000000001,3,False,0.035833333333333335,4,False,0.035833333333333335,4,False
S3,7,2,True,True,FEASIBLE,True,4,2,2,2,1,0.38,1,0.5,1.0,0.24,1,0.14500000000000002,1,0.11333333333333333,1,0.16875,1,0.5,0.3333333333333333,0.625,True,0.215,1,True,0.12,1,True,0.08833333333333332,1,True
S3,7,3,True,False,NOT_SELECTED,False,3,2,1,1,4,0.18,1,0.5,0.0,0.09,4,0.054,3,0.045,3,0.063,3,0.6,0.5,0.7,False,0.09,4,False,0.054,2,True,0.045,3,False
S3,7,4,True,True,NORMAL_FAILURE,False,2,0,2,2,,0.23,1,0.5,1.0,0.165,2,0.07875,2,0.08833333333333333,2,0.1003125,2,0.25,0.3333333333333333,0.4375,True,0.14,2,True,0.053750000000000006,3,False,0.06333333333333332,2,True
S3,8,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,8,1,True,False,NOT_SELECTED,False,4,1,3,2,2,0.21875,0,1.0,1.0,0.26875,3,0.12291666666666666,3,0.12291666666666666,3,0.159375,3,0.3333333333333333,0.3333333333333333,0.5,False,0.26875,3,False,0.12291666666666666,3,False,0.12291666666666666,3,False
S3,8,2,True,True,NORMAL_FAILURE,False,5,3,2,0,7,0.3,0,1.0,0.0,0.3,2,0.1714285714285714,2,0.3,1,0.20357142857142857,2,0.5714285714285714,1.0,0.6785714285714286,True,0.3,2,True,0.1714285714285714,2,True,0.3,1,True
S3,8,3,True,True,FEASIBLE,True,3,2,1,1,4,0.3,0,1.0,1.0,0.35,1,0.22999999999999998,1,0.2,2,0.26,1,0.6,0.5,0.7,True,0.35,1,True,0.22999999999999998,1,True,0.2,2,True
S3,8,4,True,False,NOT_SELECTED,False,3,0,3,3,,0.23750000000000002,0,1.0,0.0,0.23750000000000002,4,0.04750000000000001,4,0.059375000000000004,4,0.09500000000000001,4,0.2,0.25,0.4,False,0.23750000000000002,4,False,0.04750000000000001,4,False,0.059375000000000004,4,False
S3,9,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,9,1,True,True,NORMAL_FAILURE,False,4,1,3,2,2,0.7,0,1.0,1.0,0.75,1,0.2833333333333333,1,0.2833333333333333,1,0.39999999999999997,1,0.3333333333333333,0.3333333333333333,0.5,True,0.75,1,True,0.2833333333333333,1,True,0.2833333333333333,1,True
S3,9,2,True,True,NORMAL_FAILURE,False,6,3,3,1,7,0.3,0,1.0,0.0,0.3,2,0.15,2,0.15,3,0.1875,2,0.5,0.5,0.625,True,0.3,2,True,0.15,2,True,0.15,3,False
S3,9,3,True,False,NOT_SELECTED,False,4,3,1,0,8,0.19999999999999998,0,1.0,0.0,0.19999999999999998,4,0.1333333333333333,3,0.19999999999999998,2,0.15,3,0.6666666666666666,1.0,0.75,False,0.19999999999999998,4,False,0.1333333333333333,3,False,0.19999999999999998,2,True
S3,9,4,True,False,NOT_SELECTED,False,3,0,3,3,,0.23333333333333334,0,1.0,0.5,0.25833333333333336,3,0.07166666666666667,4,0.08333333333333334,4,0.11833333333333335,4,0.2,0.25,0.4,False,0.25833333333333336,3,False,0.07166666666666667,4,False,0.08333333333333334,4,False
S3,10,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,10,1,True,True,NORMAL_FAILURE,False,5,1,4,3,2,0.7,1,0.5,0.0,0.35,1,0.09999999999999999,2,0.0875,3,0.1625,2,0.2857142857142857,0.25,0.4642857142857143,True,0.35,1,True,0.09999999999999999,2,True,0.0875,3,False
S3,10,2,True,False,NOT_SELECTED,False,7,3,4,2,7,0.3,1,0.5,0.0,0.15,4,0.06666666666666667,4,0.049999999999999996,4,0.08749999999999998,4,0.4444444444444444,0.3333333333333333,0.5833333333333333,False,0.15,4,False,0.06666666666666667,4,False,0.049999999999999996,4,False
S3,10,3,True,False,NOT_SELECTED,False,4,3,1,0,8,0.19999999999999998,0,1.0,0.5,0.22499999999999998,3,0.1583333333333333,1,0.22499999999999998,1,0.175,1,0.6666666666666666,1.0,0.75,False,0.22499999999999998,3,False,0.1583333333333333,1,True,0.22499999999999998,1,True
S3,10,4,True,True,NORMAL_FAILURE,False,3,0,3,3,,0.23333333333333334,0,1.0,1.0,0.2833333333333333,2,0.09666666666666668,3,0.10833333333333334,2,0.14333333333333334,3,0.2,0.25,0.4,True,0.2833333333333333,2,True,0.09666666666666668,3,False,0.10833333333333334,2,True
S3,11,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,11,1,True,True,NORMAL_FAILURE,False,6,1,5,4,2,0.7,2,0.3333333333333333,0.0,0.2333333333333333,2,0.05833333333333333,3,0.04666666666666666,3,0.10208333333333332,3,0.25,0.2,0.4375,True,0.2333333333333333,2,True,0.05833333333333333,3,False,0.04666666666666666,3,False
S3,11,2,True,False,NOT_SELECTED,False,7,3,4,2,7,0.3,1,0.5,0.5,0.175,3,0.09166666666666667,2,0.075,2,0.11249999999999999,2,0.4444444444444444,0.3333333333333333,0.5833333333333333,False,0.1625,3,False,0.07916666666666666,2,True,0.0625,2,True
S3,11,3,True,True,NORMAL_FAILURE,False,4,3,1,0,8,0.19999999999999998,0,1.0,1.0,0.25,1,0.1833333333333333,1,0.25,1,0.2,1,0.6666666666666666,1.0,0.75,True,0.25,1,True,0.1833333333333333,1,True,0.25,1,True
S3,11,4,True,False,NOT_SELECTED,False,4,0,4,4,,0.23333333333333334,1,0.5,0.0,0.11666666666666667,4,0.019444444444444445,4,0.023333333333333334,4,0.04375,4,0.16666666666666666,0.2,0.375,False,0.11666666666666667,4,False,0.019444444444444445,4,False,0.023333333333333334,4,False
S3,12,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,12,1,True,True,NORMAL_FAILURE,False,7,1,6,5,2,0.7,3,0.25,0.0,0.175,2,0.03888888888888888,4,0.029166666666666664,4,0.07291666666666666,2,0.2222222222222222,0.16666666666666666,0.41666666666666663,True,0.175,1,True,0.03888888888888888,3,False,0.029166666666666664,4,False
S3,12,2,True,True,FEASIBLE,True,7,3,4,2,7,0.3,1,0.5,1.0,0.2,1,0.11666666666666667,1,0.1,1,0.13749999999999998,1,0.4444444444444444,0.3333333333333333,0.5833333333333333,True,0.175,2,True,0.09166666666666667,1,True,0.075,1,True
S3,12,3,True,False,NOT_SELECTED,False,5,3,2,1,8,0.19999999999999998,1,0.5,0.0,0.09999999999999999,4,0.057142857142857134,2,0.049999999999999996,2,0.06785714285714285,4,0.5714285714285714,0.5,0.6785714285714286,False,0.09999999999999999,4,False,0.057142857142857134,2,True,0.049999999999999996,2,True
S3,12,4,True,False,NOT_SELECTED,False,4,0,4,4,,0.23333333333333334,1,0.5,0.5,0.14166666666666666,3,0.044444444444444446,3,0.04833333333333334,3,0.06875,3,0.16666666666666666,0.2,0.375,False,0.12916666666666668,3,False,0.03194444444444444,4,False,0.035833333333333335,3,False
S3,13,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,13,1,True,False,NOT_SELECTED,False,8,1,7,6,2,0.23333333333333334,0,1.0,0.0,0.23333333333333334,3,0.04666666666666667,4,0.03333333333333333,4,0.09333333333333334,4,0.2,0.14285714285714285,0.4,False,0.23333333333333334,3,False,0.04666666666666667,4,False,0.03333333333333333,4,False
S3,13,2,True,True,NORMAL_FAILURE,False,8,4,4,0,12,0.3,0,1.0,0.0,0.3,1,0.15,1,0.3,1,0.1875,1,0.5,1.0,0.625,True,0.3,1,True,0.15,1,True,0.3,1,True
S3,13,3,True,False,NOT_SELECTED,False,5,3,2,1,8,0.19999999999999998,0,1.0,0.5,0.22499999999999998,4,0.13928571428571426,2,0.125,2,0.1607142857142857,2,0.5714285714285714,0.5,0.6785714285714286,False,0.22499999999999998,4,False,0.13928571428571426,2,True,0.125,2,True
S3,13,4,True,True,NORMAL_FAILURE,False,4,0,4,4,,0.23333333333333334,0,1.0,1.0,0.2833333333333333,2,0.08888888888888889,3,0.09666666666666668,3,0.1375,3,0.16666666666666666,0.2,0.375,True,0.2833333333333333,2,True,0.08888888888888889,3,False,0.09666666666666668,3,False
S3,14,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,14,1,True,True,NORMAL_FAILURE,False,8,1,7,6,2,0.23333333333333334,0,1.0,0.5,0.25833333333333336,1,0.07166666666666667,2,0.058333333333333334,3,0.11833333333333335,2,0.2,0.14285714285714285,0.4,True,0.25833333333333336,1,True,0.07166666666666667,2,True,0.058333333333333334,3,False
S3,14,2,True,False,NOT_SELECTED,False,9,4,5,1,12,0.3,1,0.5,0.0,0.15,3,0.06818181818181818,3,0.075,2,0.08863636363636362,3,0.45454545454545453,0.5,0.5909090909090908,False,0.15,3,False,0.06818181818181818,3,False,0.075,2,True
S3,14,3,True,True,NORMAL_FAILURE,False,5,3,2,1,8,0.19999999999999998,0,1.0,1.0,0.25,2,0.16428571428571426,1,0.15,1,0.18571428571428572,1,0.5714285714285714,0.5,0.6785714285714286,True,0.25,2,True,0.16428571428571426,1,True,0.15,1,True
S3,14,4,True,False,NOT_SELECTED,False,5,0,5,5,,0.23333333333333334,1,0.5,0.0,0.11666666666666667,4,0.016666666666666666,4,0.019444444444444445,4,0.04166666666666667,4,0.14285714285714285,0.16666666666666666,0.35714285714285715,False,0.11666666666666667,4,False,0.016666666666666666,4,False,0.019444444444444445,4,False
S3,15,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,15,1,True,False,NOT_SELECTED,False,9,1,8,7,2,0.23333333333333334,1,0.5,0.0,0.11666666666666667,3,0.021212121212121213,4,0.014583333333333334,4,0.045075757575757575,4,0.18181818181818182,0.125,0.38636363636363635,False,0.11666666666666667,3,False,0.021212121212121213,4,False,0.014583333333333334,4,False
S3,15,2,True,True,NORMAL_FAILURE,False,9,4,5,1,12,0.3,1,0.5,1.0,0.2,1,0.11818181818181818,1,0.125,1,0.1386363636363636,1,0.45454545454545453,0.5,0.5909090909090908,True,0.175,1,True,0.09318181818181817,1,True,0.1,1,True
S3,15,3,True,False,NOT_SELECTED,False,6,3,3,2,8,0.19999999999999998,1,0.5,0.0,0.09999999999999999,4,0.049999999999999996,3,0.033333333333333326,3,0.06249999999999999,3,0.5,0.3333333333333333,0.625,False,0.09999999999999999,4,False,0.049999999999999996,2,True,0.033333333333333326,3,False
S3,15,4,True,True,NORMAL_FAILURE,False,5,0,5,5,,0.23333333333333334,1,0.5,1.0,0.16666666666666669,2,0.06666666666666667,2,0.06944444444444445,2,0.09166666666666667,2,0.14285714285714285,0.16666666666666666,0.35714285714285715,True,0.14166666666666666,2,True,0.04166666666666667,3,False,0.044444444444444446,2,True
S3,16,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,16,1,True,True,NORMAL_FAILURE,False,9,1,8,7,2,0.23333333333333334,1,0.5,1.0,0.16666666666666669,1,0.07121212121212121,2,0.06458333333333334,2,0.09507575757575758,2,0.18181818181818182,0.125,0.38636363636363635,True,0.14166666666666666,1,True,0.04621212121212122,2,True,0.03958333333333333,2,True
S3,16,2,True,False,NOT_SELECTED,False,10,4,6,2,12,0.3,2,0.3333333333333333,0.0,0.09999999999999999,3,0.041666666666666664,3,0.033333333333333326,3,0.056249999999999994,3,0.4166666666666667,0.3333333333333333,0.5625,False,0.09999999999999999,3,False,0.041666666666666664,3,False,0.033333333333333326,3,False
S3,16,3,True,True,NORMAL_FAILURE,False,6,3,3,2,8,0.19999999999999998,1,0.5,1.0,0.15,2,0.1,1,0.08333333333333333,1,0.11249999999999999,1,0.5,0.3333333333333333,0.625,True,0.125,2,True,0.075,1,True,0.05833333333333333,1,True
S3,16,4,True,False,NOT_SELECTED,False,6,0,6,6,,0.23333333333333334,2,0.3333333333333333,0.0,0.07777777777777778,4,0.009722222222222222,4,0.011111111111111112,4,0.026736111111111113,4,0.125,0.14285714285714285,0.34375,False,0.07777777777777778,4,False,0.009722222222222222,4,False,0.01111111111111111,4,False
S3,17,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,17,1,True,False,NOT_SELECTED,False,10,1,9,8,2,0.23333333333333334,2,0.3333333333333333,0.0,0.07777777777777778,3,0.012962962962962963,4,0.008641975308641974,4,0.029166666666666667,4,0.16666666666666666,0.1111111111111111,0.375,False,0.07777777777777778,3,False,0.012962962962962963,4,False,0.008641975308641974,4,False
S3,17,2,True,True,NORMAL_FAILURE,False,10,4,6,2,12,0.3,2,0.3333333333333333,1.0,0.15,1,0.09166666666666667,1,0.08333333333333333,1,0.10625,1,0.4166666666666667,0.3333333333333333,0.5625,True,0.11666666666666665,1,True,0.05833333333333333,1,True,0.049999999999999996,1,True
S3,17,3,True,False,NOT_SELECTED,False,7,3,4,3,8,0.19999999999999998,2,0.3333333333333333,0.0,0.06666666666666665,4,0.02962962962962962,3,0.016666666666666663,3,0.038888888888888876,3,0.4444444444444444,0.25,0.5833333333333333,False,0.06666666666666665,4,False,0.029629629629629624,2,True,0.016666666666666663,3,False
S3,17,4,True,True,NORMAL_FAILURE,False,6,0,6,6,,0.23333333333333334,2,0.3333333333333333,1.0,0.12777777777777777,2,0.059722222222222225,2,0.061111111111111116,2,0.07673611111111112,2,0.125,0.14285714285714285,0.34375,True,0.09444444444444444,2,True,0.026388888888888885,3,False,0.02777777777777778,2,True
S3,18,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,18,1,True,True,NORMAL_FAILURE,False,10,1,9,8,2,0.23333333333333334,2,0.3333333333333333,1.0,0.12777777777777777,1,0.06296296296296297,2,0.05864197530864198,2,0.07916666666666666,2,0.16666666666666666,0.1111111111111111,0.375,True,0.09444444444444444,1,True,0.02962962962962963,2,True,0.02530864197530864,2,True
S3,18,2,True,False,NOT_SELECTED,False,11,4,7,3,12,0.3,3,0.25,0.0,0.075,3,0.028846153846153848,3,0.01875,3,0.04038461538461539,3,0.38461538461538464,0.25,0.5384615384615385,False,0.075,3,False,0.028846153846153848,3,False,0.01875,3,False
S3,18,3,True,True,NORMAL_FAILURE,False,7,3,4,3,8,0.19999999999999998,2,0.3333333333333333,1.0,0.11666666666666665,2,0.07962962962962962,1,0.06666666666666667,1,0.08888888888888888,1,0.4444444444444444,0.25,0.5833333333333333,True,0.08333333333333333,2,True,0.046296296296296294,1,True,0.03333333333333333,1,True
S3,18,4,True,False,NOT_SELECTED,False,7,0,7,7,,0.23333333333333334,3,0.25,0.0,0.058333333333333334,4,0.006481481481481481,4,0.007291666666666667,4,0.019444444444444445,4,0.1111111111111111,0.125,0.3333333333333333,False,0.058333333333333334,4,False,0.006481481481481481,4,False,0.007291666666666667,4,False
S3,19,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,19,1,True,False,NOT_SELECTED,False,11,1,10,9,2,0.23333333333333334,3,0.25,0.0,0.058333333333333334,3,0.008974358974358975,4,0.005833333333333334,4,0.021314102564102565,4,0.15384615384615385,0.1,0.3653846153846154,False,0.058333333333333334,3,False,0.008974358974358975,4,False,0.005833333333333334,4,False
S3,19,2,True,True,NORMAL_FAILURE,False,11,4,7,3,12,0.3,3,0.25,1.0,0.125,1,0.07884615384615384,1,0.06875,1,0.0903846153846154,1,0.38461538461538464,0.25,0.5384615384615385,True,0.0875,1,True,0.04134615384615385,1,True,0.03125,1,True
S3,19,3,True,False,NOT_SELECTED,False,8,3,5,4,8,0.19999999999999998,3,0.25,0.0,0.049999999999999996,4,0.02,3,0.01,3,0.0275,3,0.4,0.2,0.55,False,0.049999999999999996,4,False,0.02,2,True,0.01,3,False
S3,19,4,True,True,NORMAL_FAILURE,False,7,0,7,7,,0.23333333333333334,3,0.25,1.0,0.10833333333333334,2,0.05648148148148149,2,0.05729166666666667,2,0.06944444444444445,2,0.1111111111111111,0.125,0.3333333333333333,True,0.07083333333333333,2,True,0.01898148148148148,3,False,0.019791666666666666,2,True
S3,20,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
S3,20,1,True,True,NORMAL_FAILURE,False,11,1,10,9,2,0.23333333333333334,3,0.25,1.0,0.10833333333333334,1,0.05897435897435898,2,0.05583333333333334,2,0.07131410256410256,2,0.15384615384615385,0.1,0.3653846153846154,True,0.07083333333333333,1,True,0.021474358974358974,2,True,0.018333333333333333,2,True
S3,20,2,True,False,NOT_SELECTED,False,12,4,8,4,12,0.3,4,0.2,0.0,0.06,3,0.02142857142857143,3,0.012,3,0.031071428571428566,3,0.35714285714285715,0.2,0.5178571428571428,False,0.06,3,False,0.02142857142857143,3,False,0.012,3,False
S3,20,3,True,True,NORMAL_FAILURE,False,8,3,5,4,8,0.19999999999999998,3,0.25,1.0,0.1,2,0.07,1,0.060000000000000005,1,0.0775,1,0.4,0.2,0.55,True,0.0625,2,True,0.0325,1,True,0.0225,1,True
S3,20,4,True,False,NOT_SELECTED,False,8,0,8,8,,0.23333333333333334,4,0.2,0.0,0.04666666666666667,4,0.004666666666666667,4,0.005185185185185185,4,0.015166666666666669,4,0.1,0.1111111111111111,0.325,False,0.04666666666666667,4,False,0.004666666666666667,4,False,0.005185185185185185,4,False
S3,21,0,False,False,NOT_SELECTED,False,1,1,0,0,2,,,,,,,,,,,,,0.6666666666666666,1.0,0.75,False,,,False,,,False,,,False
